water_depth_mm,forecast_precip_mm,Q_action0,Q_action1,Q_action2
29.387755102040817,342.8571428571429,3.0377986431121826,2.906163215637207,2.888512372970581
29.387755102040817,391.8367346938776,2.8343636989593506,2.7458951473236084,2.7620553970336914
29.387755102040817,440.81632653061223,2.7203269004821777,2.6993930339813232,2.7470407485961914
34.285714285714285,0.0,2.860283851623535,2.800203561782837,2.7713053226470947
34.285714285714285,48.9795918367347,2.992588758468628,2.924513578414917,2.900486946105957
34.285714285714285,97.9591836734694,3.124894142150879,3.048823833465576,3.0296688079833984
34.285714285714285,146.9387755102041,3.2489969730377197,3.1725552082061768,3.155738592147827
34.285714285714285,195.9183673469388,3.300675392150879,3.215226650238037,3.1949334144592285
34.285714285714285,244.89795918367346,3.2551846504211426,3.1403212547302246,3.1189146041870117
34.285714285714285,293.8775510204082,3.113438367843628,2.999645709991455,2.978475332260132
34.285714285714285,342.8571428571429,2.9716920852661133,2.8589701652526855,2.838035821914673
34.285714285714285,391.8367346938776,2.8299460411071777,2.718294620513916,2.697596311569214
34.285714285714285,440.81632653061223,2.70448637008667,2.6630263328552246,2.677243947982788
39.183673469387756,0.0,2.78941011428833,2.738166332244873,2.706986427307129
39.183673469387756,48.9795918367347,2.921715259552002,2.8624765872955322,2.8361682891845703
39.183673469387756,97.9591836734694,3.054020404815674,2.9867866039276123,2.9653499126434326
39.183673469387756,146.9387755102041,3.17584490776062,3.1103575229644775,3.090555429458618
39.183673469387756,195.9183673469388,3.2382006645202637,3.170515775680542,3.146888017654419
39.183673469387756,244.89795918367346,3.1890780925750732,3.0931286811828613,3.068438768386841
39.183673469387756,293.8775510204082,3.0473320484161377,2.952453374862671,2.9279990196228027
39.183673469387756,342.8571428571429,2.9055867195129395,2.8117780685424805,2.787560224533081
39.183673469387756,391.8367346938776,2.7638401985168457,2.671102285385132,2.647120237350464
39.183673469387756,440.81632653061223,2.688645124435425,2.626659870147705,2.6074471473693848
44.08163265306123,0.0,2.718536138534546,2.6761295795440674,2.642667770385742
44.08163265306123,48.9795918367347,2.8508410453796387,2.8004393577575684,2.7718491554260254
44.08163265306123,97.9591836734694,2.9831466674804688,2.9247498512268066,2.901031732559204
44.08163265306123,146.9387755102041,3.1026928424835205,3.048159599304199,3.025372266769409
44.08163265306123,195.9183673469388,3.1757254600524902,3.1258039474487305,3.098841428756714
44.08163265306123,244.89795918367346,3.122972249984741,3.045936107635498,3.0179622173309326
44.08163265306123,293.8775510204082,2.9812259674072266,2.9052600860595703,2.8775224685668945
44.08163265306123,342.8571428571429,2.83948016166687,2.764585256576538,2.737083911895752
44.08163265306123,391.8367346938776,2.6977338790893555,2.6239101886749268,2.596644401550293
44.08163265306123,440.81632653061223,2.629211664199829,2.5764474868774414,2.5475311279296875
48.9795918367347,0.0,2.6476621627807617,2.6140923500061035,2.5783488750457764
48.9795918367347,48.9795918367347,2.7799673080444336,2.7384026050567627,2.7075307369232178
48.9795918367347,97.9591836734694,2.9122726917266846,2.862712860107422,2.836712598800659
48.9795918367347,146.9387755102041,3.029540777206421,2.985962152481079,2.9601893424987793
48.9795918367347,195.9183673469388,3.113250732421875,3.0810928344726562,3.050795555114746
48.9795918367347,244.89795918367346,3.05686616897583,2.9987435340881348,2.9674863815307617
48.9795918367347,293.8775510204082,2.9151201248168945,2.8580682277679443,2.8270468711853027
48.9795918367347,342.8571428571429,2.77337384223938,2.7173922061920166,2.6866073608398438
48.9795918367347,391.8367346938776,2.6316280364990234,2.5767178535461426,2.546168327331543
48.9795918367347,440.81632653061223,2.5577266216278076,2.5224082469940186,2.490346908569336
53.87755102040816,0.0,2.5767881870269775,2.5520553588867188,2.5140302181243896
53.87755102040816,48.9795918367347,2.7090930938720703,2.6763651371002197,2.643211603164673
53.87755102040816,97.9591836734694,2.8413987159729004,2.800675868988037,2.7723937034606934
53.87755102040816,146.9387755102041,2.9563887119293213,2.92376446723938,2.8950064182281494
53.87755102040816,195.9183673469388,3.0507760047912598,3.036381721496582,3.0027501583099365
53.87755102040816,244.89795918367346,2.99075984954834,2.9515507221221924,2.9170098304748535
53.87755102040816,293.8775510204082,2.8490138053894043,2.81087589263916,2.776571035385132
53.87755102040816,342.8571428571429,2.707268238067627,2.6702005863189697,2.636131763458252
53.87755102040816,391.8367346938776,2.5655219554901123,2.529524803161621,2.4956917762756348
53.87755102040816,440.81632653061223,2.4862430095672607,2.468370199203491,2.433163642883301
58.775510204081634,0.0,2.5059142112731934,2.490018606185913,2.449711561203003
58.775510204081634,48.9795918367347,2.6382193565368652,2.614328622817993,2.5788931846618652
58.775510204081634,97.9591836734694,2.770524501800537,2.7386386394500732,2.7080748081207275
